timestamp,equity,realized_pnl_usd,unrealized_pnl_usd,position_side,regime,close,quote_to_usd
2020-01-20 16:00:00+00:00,10000.0,0.0,0.0,Flat,range,1.10918,1.0
2020-01-20 20:00:00+00:00,10000.0,0.0,0.0,Flat,range,1.10962,1.0
2020-01-21 00:00:00+00:00,10000.0,0.0,0.0,Flat,range,1.10973,1.0
2020-01-21 04:00:00+00:00,10000.0,0.0,0.0,Flat,range,1.10921,1.0
2020-01-21 08:00:00+00:00,10000.0,0.0,0.0,Flat,range,1.11055,1.0
2020-01-21 12:00:00+00:00,10000.0,0.0,0.0,Flat,range,1.10977,1.0
2020-01-21 16:00:00+00:00,10000.0,0.0,0.0,Flat,range,1.10948,1.0
2020-01-21 20:00:00+00:00,10000.0,0.0,0.0,Flat,range,1.10851,1.0
2020-01-22 00:00:00+00:00,10000.0,0.0,0.0,Flat,range,1.10815,1.0
2020-01-22 04:00:00+00:00,10000.0,0.0,0.0,Flat,range,1.10859,1.0
2020-01-22 08:00:00+00:00,10000.0,0.0,0.0,Flat,range,1.10787,1.0
2020-01-22 12:00:00+00:00,10000.0,0.0,0.0,Flat,range,1.10754,1.0
2020-01-22 16:00:00+00:00,10000.0,0.0,0.0,Flat,range,1.10918,1.0
2020-01-22 20:00:00+00:00,10000.0,0.0,0.0,Flat,range,1.10957,1.0
2020-01-23 00:00:00+00:00,10000.0,0.0,0.0,Flat,range,1.10827,1.0
2020-01-23 04:00:00+00:00,10000.0,0.0,0.0,Flat,range,1.10892,1.0
2020-01-23 08:00:00+00:00,10000.0,0.0,0.0,Flat,range,1.10903,1.0
2020-01-23 12:00:00+00:00,10000.0,0.0,0.0,Flat,volatility_spike,1.10462,1.0
2020-01-23 16:00:00+00:00,10000.0,0.0,0.0,Flat,volatility_spike,1.10553,1.0
2020-01-23 20:00:00+00:00,10000.0,0.0,0.0,Flat,volatility_spike,1.10554,1.0
2020-01-24 00:00:00+00:00,10000.0,0.0,0.0,Flat,range,1.10504,1.0
2020-01-24 04:00:00+00:00,10000.0,0.0,0.0,Flat,range,1.10511,1.0
2020-01-24 08:00:00+00:00,10000.0,0.0,0.0,Flat,range,1.10356,1.0
2020-01-24 12:00:00+00:00,10000.0,0.0,0.0,Flat,range,1.10247,1.0
2020-01-24 16:00:00+00:00,10000.0,0.0,0.0,Flat,range,1.10296,1.0
2020-01-24 20:00:00+00:00,10000.0,0.0,0.0,Flat,range,1.10224,1.0
2020-01-26 20:00:00+00:00,10000.0,0.0,0.0,Flat,range,1.10245,1.0
2020-01-27 00:00:00+00:00,10000.0,0.0,0.0,Flat,range,1.10281,1.0
2020-01-27 04:00:00+00:00,10000.0,0.0,0.0,Flat,range,1.10345,1.0
2020-01-27 08:00:00+00:00,10000.0,0.0,0.0,Flat,range,1.10244,1.0
2020-01-27 12:00:00+00:00,10000.0,0.0,0.0,Flat,range,1.10124,1.0
2020-01-27 16:00:00+00:00,10000.0,0.0,0.0,Flat,range,1.10162,1.0
