strategy,trade_count,win_rate,avg_pnl_usd,avg_pnl_pct,profit_factor,max_drawdown_pct,regime_fit
breakout,12,0.75,94.26031463116885,0.008354910290582229,4.450011019003829,0.28785739120781517,0.75
mean_reversion,9,0.7777777777777778,139.4646576133233,0.012321523261943503,9.692403523507963,0.4177687402308707,0.7777777777777778
trend,15,0.6,48.01630367891154,0.004348840977914179,2.0908976464500357,7.958616089759048,0.6
