trade_id,position_type,step_type,timestamp,signal_reason,price,size,net_pnl_usd,net_pnl_pct,cumulative_pnl_usd,cumulative_pnl_pct,favorite_excursion_pct,adverse_excursion_pct
7,Short,Exit,2020-05-18 12:00:00+00:00,Break-Even Stop,1.2213667728654392,8506.0,8.873690006574526,0.0008533520815266781,407.5007030199699,0.04075007030199699,0.012238119779779358,-0.001480681604371765
7,Short,Entry,2020-05-13 12:00:00+00:00,Channel Breakout Short,1.22241,8506.0,0.0,0.0,398.62701301339536,0.03986270130133954,0.0,0.0
6,Short,Exit,2020-03-18 16:00:00+00:00,ATR Take Profit,1.172045611632802,4708.0,253.5935404327686,0.024996816532756216,398.62701301339536,0.03986270130133954,0.06602442267376889,-0.0012398952614791998
6,Short,Entry,2020-03-16 16:00:00+00:00,Trend Bearish,1.22591,4708.0,0.0,0.0,145.03347258062675,0.014503347258062675,0.0,0.0
5,Short,Exit,2020-03-15 20:00:00+00:00,Break-Even Stop,1.2389221891760913,5558.0,9.214112559284558,0.0009090644014067312,145.03347258062675,0.014503347258062675,0.011776749584871602,-0.0012574763417111398
5,Short,Entry,2020-03-13 12:00:00+00:00,Channel Breakout Short,1.24058,5558.0,0.0,0.0,135.8193600213422,0.01358193600213422,0.0,0.0
4,Short,Exit,2020-03-13 12:00:00+00:00,ATR Take Profit,1.244165070279448,6805.0,247.1911467483557,0.024997516482272435,135.8193600213422,0.01358193600213422,0.031683183781208754,-0.003420565564744786
4,Short,Entry,2020-03-11 16:00:00+00:00,Channel Breakout Short,1.28049,6805.0,0.0,0.0,-111.3717867270135,-0.01113717867270135,0.0,0.0
3,Long,Exit,2020-03-09 08:00:00+00:00,Break-Even Stop,1.3104562396921173,7545.0,6.460328477024525,0.0006537359567594425,-111.3717867270135,-0.01113717867270135,0.007964263897373198,-0.004718998167379409
3,Long,Entry,2020-03-08 20:00:00+00:00,Trend Bullish,1.3096,7545.0,0.0,0.0,-117.83211520403802,-0.011783211520403802,0.0,0.0
2,Long,Exit,2020-02-20 08:00:00+00:00,ATR Exit,1.2856782756578164,7686.0,-52.81607329402345,-0.005316170968853523,-117.83211520403802,-0.011783211520403802,0.00020115276004791066,-0.005895323198329025
2,Long,Entry,2020-02-19 20:00:00+00:00,Range Reversion Long,1.29255,7686.0,0.0,0.0,-65.01604191001458,-0.006501604191001458,0.0,0.0
1,Short,Exit,2020-02-04 12:00:00+00:00,ATR Exit,1.3029274057366669,7724.0,-65.01604191001458,-0.006501604191001458,-65.01604191001458,-0.006501604191001458,0.0,-0.00782535476744094
1,Short,Entry,2020-02-04 04:00:00+00:00,Channel Breakout Short,1.29451,7724.0,0.0,0.0,0.0,0.0,0.0,0.0
