timestamp,equity,realized_pnl_usd,unrealized_pnl_usd,position_side,regime,close,quote_to_usd
2020-01-20 16:00:00+00:00,10000.0,0.0,0.0,Flat,range,1.30027,1.0
2020-01-20 20:00:00+00:00,10000.0,0.0,0.0,Flat,range,1.30035,1.0
2020-01-21 00:00:00+00:00,10000.0,0.0,0.0,Flat,range,1.3013,1.0
2020-01-21 04:00:00+00:00,10000.0,0.0,0.0,Flat,range,1.30064,1.0
2020-01-21 08:00:00+00:00,10000.0,0.0,0.0,Flat,range,1.3058,1.0
2020-01-21 12:00:00+00:00,10000.0,0.0,0.0,Flat,range,1.30575,1.0
2020-01-21 16:00:00+00:00,10000.0,0.0,0.0,Flat,range,1.30496,1.0
2020-01-21 20:00:00+00:00,10000.0,0.0,0.0,Flat,range,1.30451,1.0
2020-01-22 00:00:00+00:00,10000.0,0.0,0.0,Flat,range,1.3037,1.0
2020-01-22 04:00:00+00:00,10000.0,0.0,0.0,Flat,range,1.3055,1.0
2020-01-22 08:00:00+00:00,10000.0,0.0,0.0,Flat,range,1.30949,1.0
2020-01-22 12:00:00+00:00,10000.0,0.0,0.0,Flat,range,1.31407,1.0
2020-01-22 16:00:00+00:00,10000.0,0.0,0.0,Flat,range,1.31342,1.0
2020-01-22 20:00:00+00:00,10000.0,0.0,0.0,Flat,range,1.31435,1.0
2020-01-23 00:00:00+00:00,10000.0,0.0,0.0,Flat,range,1.31313,1.0
2020-01-23 04:00:00+00:00,10000.0,0.0,0.0,Flat,range,1.31459,1.0
2020-01-23 08:00:00+00:00,10000.0,0.0,0.0,Flat,range,1.31255,1.0
2020-01-23 12:00:00+00:00,10000.0,0.0,0.0,Flat,range,1.31203,1.0
2020-01-23 16:00:00+00:00,10000.0,0.0,0.0,Flat,range,1.31172,1.0
2020-01-23 20:00:00+00:00,10000.0,0.0,0.0,Flat,range,1.31186,1.0
2020-01-24 00:00:00+00:00,10000.0,0.0,0.0,Flat,range,1.31222,1.0
2020-01-24 04:00:00+00:00,10000.0,0.0,0.0,Flat,range,1.31259,1.0
2020-01-24 08:00:00+00:00,10000.0,0.0,0.0,Flat,range,1.30884,1.0
2020-01-24 12:00:00+00:00,10000.0,0.0,0.0,Flat,range,1.30673,1.0
2020-01-24 16:00:00+00:00,10000.0,0.0,0.0,Flat,range,1.30797,1.0
2020-01-24 20:00:00+00:00,10000.0,0.0,0.0,Flat,range,1.30701,1.0
2020-01-26 20:00:00+00:00,10000.0,0.0,0.0,Flat,range,1.30606,1.0
2020-01-27 00:00:00+00:00,10000.0,0.0,0.0,Flat,range,1.30575,1.0
2020-01-27 04:00:00+00:00,10000.0,0.0,0.0,Flat,range,1.308,1.0
2020-01-27 08:00:00+00:00,10000.0,0.0,0.0,Flat,range,1.30849,1.0
2020-01-27 12:00:00+00:00,10000.0,0.0,0.0,Flat,range,1.30553,1.0
2020-01-27 16:00:00+00:00,10000.0,0.0,0.0,Flat,range,1.30486,1.0
2020-01-27 20:00:00+00:00,10000.0,0.0,0.0,Flat,range,1.30588,1.0
2020-01-28 00:00:00+00:00,10000.0,0.0,0.0,Flat,range,1.30553,1.0
2020-01-28 04:00:00+00:00,10000.0,0.0,0.0,Flat,range,1.3024,1.0
2020-01-28 08:00:00+00:00,10000.0,0.0,0.0,Flat,range,1.30131,1.0
2020-01-28 12:00:00+00:00,10000.0,0.0,0.0,Flat,range,1.29836,1.0
2020-01-28 16:00:00+00:00,10000.0,0.0,0.0,Flat,range,1.3007,1.0
2020-01-28 20:00:00+00:00,10000.0,0.0,0.0,Flat,range,1.30231,1.0
2020-01-29 00:00:00+00:00,10000.0,0.0,0.0,Flat,range,1.30184,1.0
2020-01-29 04:00:00+00:00,10000.0,0.0,0.0,Flat,range,1.30095,1.0
2020-01-29 08:00:00+00:00,10000.0,0.0,0.0,Flat,range,1.30147,1.0
2020-01-29 12:00:00+00:00,10000.0,0.0,0.0,Flat,range,1.30017,1.0
2020-01-29 16:00:00+00:00,10000.0,0.0,0.0,Flat,range,1.30235,1.0
2020-01-29 20:00:00+00:00,10000.0,0.0,0.0,Flat,range,1.30207,1.0
2020-01-30 00:00:00+00:00,10000.0,0.0,0.0,Flat,range,1.3016,1.0
2020-01-30 04:00:00+00:00,10000.0,0.0,0.0,Flat,range,1.29994,1.0
2020-01-30 08:00:00+00:00,10000.0,0.0,0.0,Flat,range,1.30605,1.0
2020-01-30 12:00:00+00:00,10000.0,0.0,0.0,Flat,range,1.30999,1.0
2020-01-30 16:00:00+00:00,10000.0,0.0,0.0,Flat,range,1.30835,1.0
