trade_id,pair,side,entry_time,exit_time,entry_price,exit_price,size_units,pnl_quote,pnl_usd,pnl_pct,cumulative_pnl_usd,cumulative_pnl_pct,entry_reason,exit_reason,entry_regime,exit_regime,bars_held,max_favorable_excursion_pct,max_adverse_excursion_pct,commission_paid_usd,signal_strength,equity_at_entry,strategy_scores,position_type
1,EURUSD,Long,2024-02-13 20:00:00+00:00,2024-02-16 12:00:00+00:00,1.0709906245,1.0737024757787899,9338,25.323267241339263,25.323267241339263,0.002532326724133926,25.323267241339263,0.002532326724133926,Range Reversion Long,Trailing Stop Exit,range,range,16,0.006983605018476981,-0.0014011555896678084,0.0,0.7579057739873899,10000.0,"{'trend': 0.12104711300630507, 'mean_reversion': 0.7579057739873899, 'breakout': 0.12104711300630507}",Long
2,EURUSD,Long,2024-03-07 16:00:00+00:00,2024-03-08 16:00:00+00:00,1.0948442020000002,1.0950984611841632,9158,2.3285056085647273,2.3285056085647273,0.00023226239658259522,27.651772849903992,0.002765177284990399,Channel Breakout Long,Break-Even Stop,volatility_spike,volatility_spike,6,0.002992022055755266,-0.002753087603235197,0.0,0.6932191107161688,10025.32326724134,"{'trend': 0.11521837930497685, 'mean_reversion': 0.19156250997885427, 'breakout': 0.6932191107161688}",Long
3,EURUSD,Short,2024-03-22 04:00:00+00:00,2024-03-26 08:00:00+00:00,1.082297631,1.0858885875293587,9263,-33.263030331448626,-33.263030331448626,-0.003317130579016419,-5.611257481544634,-0.0005611257481544634,Channel Breakout Short,ATR Exit,volatility_spike,range,14,0.0019658464908901,-0.0038181447336087843,0.0,-0.7655167752919942,10027.651772849904,"{'trend': 0.08805706628826404, 'mean_reversion': 0.14642615841974174, 'breakout': 0.7655167752919942}",Short
4,EURUSD,Long,2024-04-01 16:00:00+00:00,2024-04-03 16:00:00+00:00,1.074341127,1.0831916328523348,9304,82.34510645012216,82.34510645012216,0.00823913383514961,76.73384896857752,0.007673384896857752,Range Reversion Long,ATR Take Profit,range,range,12,0.008692651491503325,-0.0017509587529735268,0.0,0.8293931189729075,9994.388742518455,"{'trend': 0.09558653622306253, 'mean_reversion': 0.8293931189729075, 'breakout': 0.07502034480403004}",Long
5,EURUSD,Short,2024-04-12 08:00:00+00:00,2024-04-16 08:00:00+00:00,1.0649302365000002,1.0645863607743085,9460,3.253064365043694,3.253064365043694,0.000322829243463314,79.98691333362122,0.007998691333362121,Channel Breakout Short,Break-Even Stop,volatility_spike,trend_down,13,0.004413656725015128,-0.0014834431832754956,0.0,-0.6701445804835174,10076.733848968577,"{'trend': 0.12321477443143639, 'mean_reversion': 0.20664064508504615, 'breakout': 0.6701445804835174}",Short
6,EURUSD,Short,2024-04-23 16:00:00+00:00,2024-04-25 12:00:00+00:00,1.070119458,1.0739903979325394,9418,-36.456512284656036,-36.456512284656036,-0.0036167221840766512,43.53040104896518,0.004353040104896518,Range Reversion Short,ATR Exit,range,range,11,0.002176820524648334,-0.003644959420969623,0.0,-0.8252235502914285,10079.986913333621,"{'trend': 0.08887660071633607, 'mean_reversion': 0.8252235502914285, 'breakout': 0.08589984899223553}",Short
7,EURUSD,Short,2024-05-29 16:00:00+00:00,2024-05-30 12:00:00+00:00,1.0800079745000002,1.083118034413766,9298,-28.91733707819529,-28.91733707819529,-0.002879200432865231,14.613063970769893,0.0014613063970769892,Channel Breakout Short,ATR Exit,volatility_spike,range,5,0.00109070907605621,-0.004168511350190864,0.0,-0.7186975963481171,10043.530401048965,"{'trend': 0.1235798415041346, 'mean_reversion': 0.15772256214774835, 'breakout': 0.7186975963481171}",Short
8,EURUSD,Short,2024-06-07 16:00:00+00:00,2024-06-12 08:00:00+00:00,1.079857997,1.076518862880993,9272,30.960451551432833,30.960451551432833,0.0030915274862508856,45.573515522202726,0.004557351552220272,Channel Breakout Short,Trailing Stop Exit,volatility_spike,range,17,0.007332442804514477,-0.00048339967055866293,0.0,-0.6956670806987488,10014.61306397077,"{'trend': 0.1336432226388178, 'mean_reversion': 0.1706896966624333, 'breakout': 0.6956670806987488}",Short
9,EURUSD,Short,2024-07-11 16:00:00+00:00,2024-07-12 08:00:00+00:00,1.0863070295000001,1.089092995083416,9246,-25.759037784263672,-25.759037784263672,-0.002564217736743588,19.814477737939054,0.0019814477737939056,Range Reversion Short,ATR Exit,range,range,4,0.00015375901606464433,-0.0026815351653765073,0.0,-0.7922903008698204,10045.573515522203,"{'trend': 0.10711786178349296, 'mean_reversion': 0.7922903008698204, 'breakout': 0.10059183734668661}",Short
10,EURUSD,Long,2024-07-23 16:00:00+00:00,2024-07-24 04:00:00+00:00,1.0852327605,1.0826092645601018,9234,-24.225361509020917,-24.225361509020917,-0.0024177455144349146,-4.410883771081863,-0.00044108837710818633,Range Reversion Long,ATR Exit,range,range,3,0.0003660408296345704,-0.0024628453888257762,0.0,0.7713474251717346,10019.814477737938,"{'trend': 0.11787670586091265, 'mean_reversion': 0.7713474251717346, 'breakout': 0.11077586896735286}",Long
11,EURUSD,Short,2024-07-30 12:00:00+00:00,2024-07-31 08:00:00+00:00,1.0807078695,1.0834305508144257,9247,-25.17663411449405,-25.17663411449405,-0.002518774413567787,-29.587517885575913,-0.002958751788557591,Trend Bearish,ATR Exit,trend_down,range,5,5.3547773300427545e-05,-0.0030555255432049328,0.0,-0.7887618123389614,9995.589116228919,"{'trend': 0.7887618123389614, 'mean_reversion': 0.10007373504094212, 'breakout': 0.11116445262009657}",Short
12,EURUSD,Short,2024-08-01 08:00:00+00:00,2024-08-02 08:00:00+00:00,1.079018123,1.0822765377887942,9238,-30.10123581888067,-30.10123581888067,-0.0030190562198783885,-59.68875370445659,-0.005968875370445659,Channel Breakout Short,ATR Exit,volatility_spike,volatility_spike,6,0.000925028948749193,-0.004357551462553165,0.0,-0.828039593421987,9970.412482114423,"{'trend': 0.052352363965773814, 'mean_reversion': 0.11960804261223927, 'breakout': 0.828039593421987}",Short
13,EURUSD,Long,2024-08-05 00:00:00+00:00,2024-08-05 04:00:00+00:00,1.0932139575000002,1.089370232879706,9094,-34.954831696955935,-34.954831696955935,-0.0035164725561267064,-94.64358540141252,-0.009464358540141252,Channel Breakout Long,ATR Exit,volatility_spike,volatility_spike,1,0.0031888016760889567,-0.0036442614665393577,0.0,0.813317781021759,9940.311246295543,"{'trend': 0.056834335696068126, 'mean_reversion': 0.1298478832821728, 'breakout': 0.813317781021759}",Long
