trade_id,position_type,step_type,timestamp,signal_reason,price,size,net_pnl_usd,net_pnl_pct,cumulative_pnl_usd,cumulative_pnl_pct,favorite_excursion_pct,adverse_excursion_pct
18,Short,Exit,2024-12-09 08:00:00+00:00,Break-Even Stop,1.0580758029748014,9243.0,4.578866895409824,0.00046788697956469616,-209.1541596790347,-0.02091541596790347,0.005074000263943525,-0.004164868210628022
18,Short,Entry,2024-12-05 16:00:00+00:00,Range Reversion Short,1.0585711905,9243.0,0.0,0.0,-213.73302657444452,-0.021373302657444453,0.0,0.0
17,Long,Exit,2024-09-18 16:00:00+00:00,ATR Exit,1.1100057144436672,8817.0,-26.902598419685994,-0.0027414790117223364,-213.73302657444452,-0.021373302657444453,0.005258550864595157,-0.0030518955479826955
17,Long,Entry,2024-09-16 16:00:00+00:00,Trend Bullish,1.1130569335,8817.0,0.0,0.0,-186.83042815475852,-0.018683042815475854,0.0,0.0
16,Long,Exit,2024-09-09 08:00:00+00:00,ATR Exit,1.1051594994254692,8880.0,-34.159819981833834,-0.0034689425551444678,-186.83042815475852,-0.018683042815475854,8.446660564849883e-05,-0.004901979251649554
16,Long,Entry,2024-09-06 16:00:00+00:00,Trend Bullish,1.109006326,8880.0,0.0,0.0,-152.6706081729247,-0.015267060817292469,0.0,0.0
15,Long,Exit,2024-09-06 12:00:00+00:00,ATR Exit,1.1086187315444869,8883.0,-27.786072461323506,-0.002813746589779826,-152.6706081729247,-0.015267060817292469,0.0034299745374472518,-0.004665394399084305
15,Long,Entry,2024-09-06 04:00:00+00:00,Trend Bullish,1.111746737,8883.0,0.0,0.0,-124.88453571160117,-0.012488453571160118,0.0,0.0
14,Short,Exit,2024-08-14 08:00:00+00:00,ATR Exit,1.102782182982037,9008.0,-30.240950310188655,-0.00305298961939616,-124.88453571160117,-0.012488453571160118,0.0007231611574465484,-0.003124304348050259
14,Short,Entry,2024-08-13 20:00:00+00:00,Range Reversion Short,1.0994250615,9008.0,0.0,0.0,-94.64358540141252,-0.009464358540141252,0.0,0.0
13,Long,Exit,2024-08-05 04:00:00+00:00,ATR Exit,1.089370232879706,9094.0,-34.954831696955935,-0.0035164725561267064,-94.64358540141252,-0.009464358540141252,0.0031888016760889567,-0.0036442614665393577
13,Long,Entry,2024-08-05 00:00:00+00:00,Channel Breakout Long,1.0932139575000002,9094.0,0.0,0.0,-59.68875370445659,-0.005968875370445659,0.0,0.0
12,Short,Exit,2024-08-02 08:00:00+00:00,ATR Exit,1.0822765377887942,9238.0,-30.10123581888067,-0.0030190562198783885,-59.68875370445659,-0.005968875370445659,0.000925028948749193,-0.004357551462553165
12,Short,Entry,2024-08-01 08:00:00+00:00,Channel Breakout Short,1.079018123,9238.0,0.0,0.0,-29.587517885575913,-0.002958751788557591,0.0,0.0
11,Short,Exit,2024-07-31 08:00:00+00:00,ATR Exit,1.0834305508144257,9247.0,-25.17663411449405,-0.002518774413567787,-29.587517885575913,-0.002958751788557591,5.3547773300427545e-05,-0.0030555255432049328
11,Short,Entry,2024-07-30 12:00:00+00:00,Trend Bearish,1.0807078695,9247.0,0.0,0.0,-4.410883771081863,-0.00044108837710818633,0.0,0.0
10,Long,Exit,2024-07-24 04:00:00+00:00,ATR Exit,1.0826092645601018,9234.0,-24.225361509020917,-0.0024177455144349146,-4.410883771081863,-0.00044108837710818633,0.0003660408296345704,-0.0024628453888257762
10,Long,Entry,2024-07-23 16:00:00+00:00,Range Reversion Long,1.0852327605,9234.0,0.0,0.0,19.814477737939054,0.0019814477737939056,0.0,0.0
9,Short,Exit,2024-07-12 08:00:00+00:00,ATR Exit,1.089092995083416,9246.0,-25.759037784263672,-0.002564217736743588,19.814477737939054,0.0019814477737939056,0.00015375901606464433,-0.0026815351653765073
9,Short,Entry,2024-07-11 16:00:00+00:00,Range Reversion Short,1.0863070295000001,9246.0,0.0,0.0,45.573515522202726,0.004557351552220272,0.0,0.0
8,Short,Exit,2024-06-12 08:00:00+00:00,Trailing Stop Exit,1.076518862880993,9272.0,30.960451551432833,0.0030915274862508856,45.573515522202726,0.004557351552220272,0.007332442804514477,-0.00048339967055866293
8,Short,Entry,2024-06-07 16:00:00+00:00,Channel Breakout Short,1.079857997,9272.0,0.0,0.0,14.613063970769893,0.0014613063970769892,0.0,0.0
7,Short,Exit,2024-05-30 12:00:00+00:00,ATR Exit,1.083118034413766,9298.0,-28.91733707819529,-0.002879200432865231,14.613063970769893,0.0014613063970769892,0.00109070907605621,-0.004168511350190864
7,Short,Entry,2024-05-29 16:00:00+00:00,Channel Breakout Short,1.0800079745000002,9298.0,0.0,0.0,43.53040104896518,0.004353040104896518,0.0,0.0
6,Short,Exit,2024-04-25 12:00:00+00:00,ATR Exit,1.0739903979325394,9418.0,-36.456512284656036,-0.0036167221840766512,43.53040104896518,0.004353040104896518,0.002176820524648334,-0.003644959420969623
6,Short,Entry,2024-04-23 16:00:00+00:00,Range Reversion Short,1.070119458,9418.0,0.0,0.0,79.98691333362122,0.007998691333362121,0.0,0.0
5,Short,Exit,2024-04-16 08:00:00+00:00,Break-Even Stop,1.0645863607743085,9460.0,3.253064365043694,0.000322829243463314,79.98691333362122,0.007998691333362121,0.004413656725015128,-0.0014834431832754956
5,Short,Entry,2024-04-12 08:00:00+00:00,Channel Breakout Short,1.0649302365000002,9460.0,0.0,0.0,76.73384896857752,0.007673384896857752,0.0,0.0
4,Long,Exit,2024-04-03 16:00:00+00:00,ATR Take Profit,1.0831916328523348,9304.0,82.34510645012216,0.00823913383514961,76.73384896857752,0.007673384896857752,0.008692651491503325,-0.0017509587529735268
4,Long,Entry,2024-04-01 16:00:00+00:00,Range Reversion Long,1.074341127,9304.0,0.0,0.0,-5.611257481544634,-0.0005611257481544634,0.0,0.0
3,Short,Exit,2024-03-26 08:00:00+00:00,ATR Exit,1.0858885875293587,9263.0,-33.263030331448626,-0.003317130579016419,-5.611257481544634,-0.0005611257481544634,0.0019658464908901,-0.0038181447336087843
3,Short,Entry,2024-03-22 04:00:00+00:00,Channel Breakout Short,1.082297631,9263.0,0.0,0.0,27.651772849903992,0.002765177284990399,0.0,0.0
2,Long,Exit,2024-03-08 16:00:00+00:00,Break-Even Stop,1.0950984611841632,9158.0,2.3285056085647273,0.00023226239658259522,27.651772849903992,0.002765177284990399,0.002992022055755266,-0.002753087603235197
2,Long,Entry,2024-03-07 16:00:00+00:00,Channel Breakout Long,1.0948442020000002,9158.0,0.0,0.0,25.323267241339263,0.002532326724133926,0.0,0.0
1,Long,Exit,2024-02-16 12:00:00+00:00,Trailing Stop Exit,1.0737024757787899,9338.0,25.323267241339263,0.002532326724133926,25.323267241339263,0.002532326724133926,0.006983605018476981,-0.0014011555896678084
1,Long,Entry,2024-02-13 20:00:00+00:00,Range Reversion Long,1.0709906245,9338.0,0.0,0.0,0.0,0.0,0.0,0.0
