strategy,trade_count,win_rate,avg_pnl_usd,avg_pnl_pct,profit_factor,max_drawdown_pct,regime_fit
breakout,7,0.42857142857142855,-12.956344771491326,-0.0012978915230842784,0.2871977790515986,39.94962205237831,0.42857142857142855
mean_reversion,7,0.42857142857142855,-0.6335173287511476,-5.890393082901167e-05,0.9619939103687787,1.0837152813554818,0.42857142857142855
trend,4,0.0,-28.506281244334346,-0.0028857356425536045,0.0,0.0,0.0
