trade_id,position_type,step_type,timestamp,signal_reason,price,size,net_pnl_usd,net_pnl_pct,cumulative_pnl_usd,cumulative_pnl_pct,favorite_excursion_pct,adverse_excursion_pct
16,Short,Exit,2024-12-20 12:00:00+00:00,Break-Even Stop,1.2541880770663372,7754.0,4.991016665622422,0.000512838244102389,-262.8629840474022,-0.026286298404740224,0.005858751197183558,-0.0011621103813209456
16,Short,Entry,2024-12-19 12:00:00+00:00,Channel Breakout Short,1.254831747,7754.0,0.0,0.0,-267.8540007130246,-0.02678540007130246,0.0,0.0
15,Short,Exit,2024-12-19 08:00:00+00:00,ATR Exit,1.2650596805654843,7797.0,-66.88407776758154,-0.006825581434248022,-267.8540007130246,-0.02678540007130246,0.0,-0.008100796155017251
15,Short,Entry,2024-12-18 20:00:00+00:00,Channel Breakout Short,1.2564814995,7797.0,0.0,0.0,-200.96992294544307,-0.020096992294544307,0.0,0.0
14,Short,Exit,2024-10-18 04:00:00+00:00,Trailing Stop Exit,1.3053794141855668,7440.0,42.43696997938262,0.004349568493187306,-200.96992294544307,-0.020096992294544307,0.010467151794445604,-0.004871309062535919
14,Short,Entry,2024-10-03 08:00:00+00:00,Channel Breakout Short,1.311083308,7440.0,0.0,0.0,-243.40689292482568,-0.024340689292482568,0.0,0.0
13,Long,Exit,2024-10-03 04:00:00+00:00,ATR Exit,1.3193600799128935,7396.0,-60.935866524239444,-0.00620684356400717,-243.40689292482568,-0.024340689292482568,0.0021925971312229263,-0.00964079435093927
13,Long,Entry,2024-10-01 20:00:00+00:00,Range Reversion Long,1.32759911,7396.0,0.0,0.0,-182.47102640058623,-0.018247102640058622,0.0,0.0
12,Short,Exit,2024-08-14 12:00:00+00:00,Break-Even Stop,1.285930151749288,7628.0,3.0273262724311385,0.00030845440565549677,-182.47102640058623,-0.018247102640058622,0.003612628764320642,-0.00037547061652255895
12,Short,Entry,2024-08-13 20:00:00+00:00,Range Reversion Short,1.286327022,7628.0,0.0,0.0,-185.49835267301737,-0.018549835267301737,0.0,0.0
11,Short,Exit,2024-08-12 12:00:00+00:00,ATR Exit,1.2786660751494874,7791.0,-74.76605218865498,-0.0075603224081310805,-185.49835267301737,-0.018549835267301737,0.002040558671923082,-0.008108608787733314
11,Short,Entry,2024-08-06 08:00:00+00:00,Channel Breakout Short,1.2690696110000002,7791.0,0.0,0.0,-110.73230048436238,-0.011073230048436238,0.0,0.0
10,Short,Exit,2024-08-02 12:00:00+00:00,ATR Exit,1.281349607500141,7806.0,-57.37984521710082,-0.005768762284885262,-110.73230048436238,-0.011073230048436238,0.002581534076343098,-0.00785018630999637
10,Short,Entry,2024-08-01 16:00:00+00:00,Channel Breakout Short,1.2739988715,7806.0,0.0,0.0,-53.352455267261554,-0.0053352455267261555,0.0,0.0
