strategy,trade_count,win_rate,avg_pnl_usd,avg_pnl_pct,profit_factor,max_drawdown_pct,regime_fit
breakout,9,0.5555555555555556,-21.27205146116569,-0.0021422042442566,0.22837809973192427,29.10730414929211,0.5555555555555556
mean_reversion,5,0.6,-7.201626970952349,-0.0007338652534249793,0.663854124022694,1.5485610178134706,0.6
trend,2,0.5,-17.7031930210746,-0.0017697324925917326,0.05409785334307708,0.0,0.5
