regime,trade_count,win_rate,net_pnl_usd,avg_pnl_pct,avg_bars_held
range,51,0.6078431372549019,679.4280106699822,0.0012532910129957092,10.196078431372548
trend_down,25,0.52,-194.9129049491261,-0.0007134315146387349,10.16
trend_up,13,0.6923076923076923,23.49399953793023,0.00032142498238767257,8.76923076923077
volatility_spike,61,0.5081967213114754,588.2540702683553,0.0009320854472708005,13.114754098360656
