trade_id,position_type,step_type,timestamp,signal_reason,price,size,net_pnl_usd,net_pnl_pct,cumulative_pnl_usd,cumulative_pnl_pct,favorite_excursion_pct,adverse_excursion_pct
26,Short,Exit,2019-08-13 12:00:00+00:00,ATR Exit,105.84124796231296,9612.0,-49.16300117024976,-0.005114431213939752,-436.55915262254734,-0.043655915262254735,0.0023457681203464505,-0.015926530922352154
26,Short,Entry,2019-08-09 12:00:00+00:00,Trend Bearish,105.296,9612.0,0.0,0.0,-387.3961514522976,-0.03873961514522976,0.0,0.0
25,Short,Exit,2019-08-06 00:00:00+00:00,Trailing Stop Exit,106.26459381171473,9542.0,69.92211991303242,0.007327302942863274,-387.3961514522976,-0.03873961514522976,0.01425568686066604,-0.002214022140221353
25,Short,Entry,2019-08-02 00:00:00+00:00,Channel Breakout Short,107.045,9542.0,0.0,0.0,-457.31827136533,-0.045731827136533,0.0,0.0
24,Short,Exit,2019-07-31 16:00:00+00:00,ATR Exit,108.95995317337295,9567.0,-24.971779545704536,-0.002610021310277759,-457.31827136533,-0.045731827136533,0.002355625897162209,-0.0029537340351135297
24,Short,Entry,2019-07-25 20:00:00+00:00,Range Reversion Short,108.676,9567.0,0.0,0.0,-432.3464918196255,-0.04323464918196255,0.0,0.0
23,Short,Exit,2019-06-05 08:00:00+00:00,ATR Exit,108.37939634917856,9602.0,-34.515713947701066,-0.003594574637172614,-432.3464918196255,-0.04323464918196255,0.0013427169182331329,-0.0036484859709232844
23,Short,Entry,2019-06-03 16:00:00+00:00,Channel Breakout Short,107.99,9602.0,0.0,0.0,-397.83077787192445,-0.03978307778719244,0.0,0.0
22,Long,Exit,2019-05-30 16:00:00+00:00,Trailing Stop Exit,109.50186224660777,9576.0,26.12251954248466,0.002727902270509126,-397.83077787192445,-0.03978307778719244,0.006611539976007932,-0.00011904434859852961
22,Long,Entry,2019-05-29 04:00:00+00:00,Range Reversion Long,109.203,9576.0,0.0,0.0,-423.9532974144091,-0.04239532974144091,0.0,0.0
21,Long,Exit,2019-05-05 20:00:00+00:00,ATR Exit,110.82281018859997,9599.0,-23.182130425533398,-0.002414999249295064,-423.9532974144091,-0.04239532974144091,0.0,-0.005049959492303601
21,Long,Entry,2019-05-03 20:00:00+00:00,Range Reversion Long,111.09,9599.0,0.0,0.0,-400.77116698887573,-0.040077116698887576,0.0,0.0
20,Short,Exit,2019-03-25 08:00:00+00:00,ATR Exit,110.17598136925412,9635.0,-35.94757834654273,-0.003730868726406375,-400.77116698887573,-0.040077116698887576,0.0005192912130460726,-0.004336537147542468
20,Short,Entry,2019-03-22 12:00:00+00:00,Channel Breakout Short,109.765,9635.0,0.0,0.0,-364.823588642333,-0.0364823588642333,0.0,0.0
19,Long,Exit,2019-03-21 08:00:00+00:00,ATR Exit,110.3300272549597,9664.0,-29.124228262776644,-0.0030135888098696884,-364.823588642333,-0.0364823588642333,0.0006596604104353533,-0.003298302052176381
19,Long,Entry,2019-03-20 20:00:00+00:00,Range Reversion Long,110.663,9664.0,0.0,0.0,-335.69936037955637,-0.03356993603795563,0.0,0.0
18,Long,Exit,2019-03-04 16:00:00+00:00,Break-Even Stop,111.71856046247085,9660.0,4.19808544360453,0.00043457980078993674,-335.69936037955637,-0.03356993603795563,0.00364466732336345,-0.00026864869705382945
18,Long,Entry,2019-03-01 00:00:00+00:00,Channel Breakout Long,111.67,9660.0,0.0,0.0,-339.8974458231609,-0.03398974458231609,0.0,0.0
17,Short,Exit,2019-02-13 16:00:00+00:00,ATR Exit,110.91563441880609,9686.0,-26.148361868925846,-0.0026995338129853484,-339.8974458231609,-0.03398974458231609,0.0024589571128951107,-0.0034172271642438717
17,Short,Entry,2019-02-12 04:00:00+00:00,Range Reversion Short,110.616,9686.0,0.0,0.0,-313.74908395423506,-0.031374908395423506,0.0,0.0
16,Short,Exit,2018-12-07 04:00:00+00:00,ATR Exit,112.82899286180673,9726.0,-40.27678328203902,-0.004140921048816067,-313.74908395423506,-0.031374908395423506,0.0010679767181074593,-0.005028390381089798
16,Short,Entry,2018-12-06 12:00:00+00:00,Channel Breakout Short,112.362,9726.0,0.0,0.0,-273.472300672196,-0.0273472300672196,0.0,0.0
15,Long,Exit,2018-11-28 16:00:00+00:00,Break-Even Stop,113.65657532812469,9723.0,3.0467353881881882,0.00031333792902842863,-273.472300672196,-0.0273472300672196,0.003652493817164136,-0.0016018165655996882
15,Long,Entry,2018-11-27 08:00:00+00:00,Trend Bullish,113.621,9723.0,0.0,0.0,-276.5190360603842,-0.027651903606038423,0.0,0.0
14,Short,Exit,2018-10-11 08:00:00+00:00,Break-Even Stop,112.368839835051,9718.0,5.033355148448164,0.0005179176089702911,-276.5190360603842,-0.027651903606038423,0.004064859864623336,-0.0006315208980049094
14,Short,Entry,2018-10-10 16:00:00+00:00,Channel Breakout Short,112.427,9718.0,0.0,0.0,-281.5523912088324,-0.028155239120883236,0.0,0.0
13,Short,Exit,2018-09-02 20:00:00+00:00,Trailing Stop Exit,111.15943808418126,9671.0,46.86244107035946,0.004845373354800638,-281.5523912088324,-0.028155239120883236,0.009078049741266593,-0.0005013518594783398
13,Short,Entry,2018-08-29 16:00:00+00:00,Range Reversion Short,111.698,9671.0,0.0,0.0,-328.41483227919184,-0.03284148322791918,0.0,0.0
12,Short,Exit,2018-08-13 08:00:00+00:00,ATR Exit,110.66173059826771,9711.0,-40.379185077989426,-0.004157674350025074,-328.41483227919184,-0.03284148322791918,0.0008348305838369426,-0.004691384911344585
12,Short,Entry,2018-08-13 00:00:00+00:00,Channel Breakout Short,110.202,9711.0,0.0,0.0,-288.03564720120244,-0.028803564720120245,0.0,0.0
11,Short,Exit,2018-07-26 12:00:00+00:00,ATR Exit,111.10626655389119,9747.0,-35.87113311911472,-0.003679907521104095,-288.03564720120244,-0.028803564720120245,0.00041554875019202397,-0.004616204594523751
11,Short,Entry,2018-07-26 04:00:00+00:00,Trend Bearish,110.697,9747.0,0.0,0.0,-252.1645140820877,-0.02521645140820877,0.0,0.0
10,Short,Exit,2018-07-23 16:00:00+00:00,Break-Even Stop,111.4440824228926,9742.0,5.414002030069858,0.0005557142070914928,-252.1645140820877,-0.02521645140820877,0.006779904220400698,-0.00033182070919956
10,Short,Entry,2018-07-20 16:00:00+00:00,Channel Breakout Short,111.506,9742.0,0.0,0.0,-257.57851611215756,-0.025757851611215757,0.0,0.0
9,Long,Exit,2018-06-05 16:00:00+00:00,ATR Exit,109.55436272167441,9779.0,-36.685266702627416,-0.003751392395876273,-257.57851611215756,-0.025757851611215757,0.00034556135532810974,-0.004492297619264134
9,Long,Entry,2018-06-04 20:00:00+00:00,Trend Bullish,109.966,9779.0,0.0,0.0,-220.89324940953014,-0.022089324940953014,0.0,0.0
8,Short,Exit,2018-05-30 08:00:00+00:00,ATR Exit,108.95113119631964,9828.0,-49.16942206320911,-0.005002853114772938,-220.89324940953014,-0.022089324940953014,0.00022138995996532395,-0.0052856852941718475
8,Short,Entry,2018-05-29 20:00:00+00:00,Trend Bearish,108.406,9828.0,0.0,0.0,-171.72382734632103,-0.0171723827346321,0.0,0.0
7,Short,Exit,2018-05-29 20:00:00+00:00,Break-Even Stop,108.67872563034528,9822.0,5.461089411551642,0.0005559597086245005,-171.72382734632103,-0.0171723827346321,0.0057752968116315225,-0.0033842503609560048
7,Short,Entry,2018-05-29 04:00:00+00:00,Trend Bearish,108.739,9822.0,0.0,0.0,-177.18491675787268,-0.01771849167578727,0.0,0.0
6,Short,Exit,2018-05-25 00:00:00+00:00,Break-Even Stop,109.40135714474467,9817.0,5.522581472768577,0.0005625361036938899,-177.18491675787268,-0.01771849167578727,0.004640837543279424,-0.00274978759946285
6,Short,Entry,2018-05-24 00:00:00+00:00,Channel Breakout Short,109.463,9817.0,0.0,0.0,-182.70749823064125,-0.018270749823064127,0.0,0.0
5,Short,Exit,2018-05-23 12:00:00+00:00,ATR Exit,110.13740254039308,9854.0,-36.83878226408455,-0.0037384099320631223,-182.70749823064125,-0.018270749823064127,0.0004830213440752171,-0.004119351840037896
5,Short,Entry,2018-05-23 08:00:00+00:00,Channel Breakout Short,109.726,9854.0,0.0,0.0,-145.8687159665567,-0.014586871596655669,0.0,0.0
4,Long,Exit,2018-05-11 12:00:00+00:00,Break-Even Stop,109.17551306816243,9849.0,4.643318613753978,0.0004714274112579339,-145.8687159665567,-0.014586871596655669,0.008183351050181451,-0.0011821414171033933
4,Long,Entry,2018-05-08 16:00:00+00:00,Trend Bullish,109.124,9849.0,0.0,0.0,-150.51203458031068,-0.015051203458031069,0.0,0.0
3,Short,Exit,2018-03-26 20:00:00+00:00,ATR Exit,105.4964926160963,9899.0,-50.50488802631422,-0.005101507523688202,-150.51203458031068,-0.015051203458031069,0.0031250595476286034,-0.005592713275786537
3,Short,Entry,2018-03-22 20:00:00+00:00,Channel Breakout Short,104.958,9899.0,0.0,0.0,-100.00714655399648,-0.010000714655399649,0.0,0.0
2,Short,Exit,2018-03-05 16:00:00+00:00,ATR Exit,106.06642076215485,9948.0,-48.372962552060315,-0.00486240287568349,-100.00714655399648,-0.010000714655399649,0.0019043107531974742,-0.006508763619137827
2,Short,Entry,2018-03-05 00:00:00+00:00,Trend Bearish,105.55,9948.0,0.0,0.0,-51.63418400193616,-0.0051634184001936164,0.0,0.0
1,Short,Exit,2018-01-25 16:00:00+00:00,ATR Exit,109.25993993400198,10000.0,-51.63418400193616,-0.0051634184001936164,-51.63418400193616,-0.0051634184001936164,0.0018032108192648968,-0.009246055476332948
1,Short,Entry,2018-01-25 12:00:00+00:00,Channel Breakout Short,108.695,10000.0,0.0,0.0,0.0,0.0,0.0,0.0
