timestamp,open,high,low,close,volume
2018-01-01 00:00:00+00:00,1.35065,1.3521,1.34945,1.35096,6558.7
2018-01-02 00:00:00+00:00,1.35095,1.36001,1.35075,1.35939,165390.93
2018-01-03 00:00:00+00:00,1.35938,1.36124,1.34948,1.35107,166332.63
2018-01-04 00:00:00+00:00,1.35106,1.35595,1.35052,1.35513,158121.68
2018-01-05 00:00:00+00:00,1.35513,1.35823,1.35231,1.3564,153145.99
2018-01-07 00:00:00+00:00,1.35556,1.35787,1.35553,1.35755,5527.36
2018-01-08 00:00:00+00:00,1.35755,1.35853,1.35229,1.35696,126245.47
2018-01-09 00:00:00+00:00,1.35697,1.35822,1.35063,1.35299,144613.12
2018-01-10 00:00:00+00:00,1.35298,1.35618,1.34816,1.35115,174917.9
2018-01-11 00:00:00+00:00,1.35115,1.35546,1.34579,1.35407,179144.65
2018-01-12 00:00:00+00:00,1.35408,1.3744,1.35376,1.37277,193463.69
2018-01-14 00:00:00+00:00,1.37279,1.37425,1.37253,1.37311,5306.32
2018-01-15 00:00:00+00:00,1.37317,1.38193,1.37294,1.37935,171239.7
2018-01-16 00:00:00+00:00,1.37936,1.38052,1.37417,1.37969,189740.84
2018-01-17 00:00:00+00:00,1.37969,1.3942,1.37566,1.38246,214328.02
2018-01-18 00:00:00+00:00,1.38246,1.3913,1.38044,1.38923,213342.16
2018-01-19 00:00:00+00:00,1.38924,1.39449,1.38383,1.38479,201856.41
2018-01-21 00:00:00+00:00,1.38879,1.38947,1.38741,1.38903,7511.76
2018-01-22 00:00:00+00:00,1.38903,1.39905,1.38569,1.39835,190158.63
2018-01-23 00:00:00+00:00,1.39835,1.40273,1.39158,1.40115,206762.86
2018-01-24 00:00:00+00:00,1.40117,1.42627,1.40005,1.42197,253503.72
2018-01-25 00:00:00+00:00,1.42197,1.43451,1.40827,1.4149,321622.59
2018-01-26 00:00:00+00:00,1.4149,1.42853,1.41364,1.41562,277595.73
2018-01-28 00:00:00+00:00,1.41347,1.41522,1.41289,1.41501,7050.13
2018-01-29 00:00:00+00:00,1.41501,1.41579,1.4025,1.40722,250293.25
2018-01-30 00:00:00+00:00,1.40722,1.41665,1.39798,1.41548,262060.66
2018-01-31 00:00:00+00:00,1.41548,1.42325,1.41216,1.41986,272869.36
2018-02-01 00:00:00+00:00,1.41987,1.42781,1.41594,1.42656,255628.85
2018-02-02 00:00:00+00:00,1.42656,1.42777,1.41013,1.41213,257639.7
2018-02-04 00:00:00+00:00,1.41001,1.41128,1.4082,1.411,9714.76
2018-02-05 00:00:00+00:00,1.41101,1.41501,1.39421,1.39435,269045.52
2018-02-06 00:00:00+00:00,1.39437,1.39992,1.38363,1.39572,319692.04
2018-02-07 00:00:00+00:00,1.39572,1.39937,1.38482,1.38787,252412.97
2018-02-08 00:00:00+00:00,1.38787,1.40671,1.38454,1.39354,331125.99
2018-02-09 00:00:00+00:00,1.39356,1.39871,1.37642,1.38239,291686.21
2018-02-11 00:00:00+00:00,1.38081,1.38272,1.38041,1.38234,7194.04
2018-02-12 00:00:00+00:00,1.38234,1.38758,1.37958,1.38484,216874.62
2018-02-13 00:00:00+00:00,1.38484,1.39239,1.38323,1.38836,225950.26
2018-02-14 00:00:00+00:00,1.38836,1.40164,1.37996,1.40144,263226.07
2018-02-15 00:00:00+00:00,1.40146,1.41088,1.39989,1.41042,253336.95
2018-02-16 00:00:00+00:00,1.41042,1.41444,1.39964,1.40298,227727.03
2018-02-18 00:00:00+00:00,1.40108,1.40378,1.40101,1.40313,6204.78
2018-02-19 00:00:00+00:00,1.40313,1.40488,1.39584,1.39919,182021.71
2018-02-20 00:00:00+00:00,1.39918,1.40242,1.39311,1.39989,218228.4
2018-02-21 00:00:00+00:00,1.39986,1.40082,1.39039,1.39101,250651.27
2018-02-22 00:00:00+00:00,1.391,1.39885,1.38565,1.39506,234922.08
2018-02-23 00:00:00+00:00,1.39507,1.40049,1.39044,1.39656,183429.34
2018-02-25 00:00:00+00:00,1.39844,1.39856,1.39634,1.3968,4975.42
2018-02-26 00:00:00+00:00,1.3968,1.40696,1.3928,1.39637,145875.61
2018-02-27 00:00:00+00:00,1.39637,1.39962,1.38574,1.39042,175690.39
2018-02-28 00:00:00+00:00,1.39042,1.39158,1.37488,1.37543,185031.3
2018-03-01 00:00:00+00:00,1.37543,1.37846,1.37115,1.37749,209570.42
2018-03-02 00:00:00+00:00,1.37749,1.38166,1.37554,1.3798,188234.61
2018-03-04 00:00:00+00:00,1.37886,1.38133,1.37775,1.37948,11881.16
2018-03-05 00:00:00+00:00,1.37948,1.38769,1.37664,1.38487,178152.48
2018-03-06 00:00:00+00:00,1.38489,1.39291,1.38163,1.38987,182879.18
2018-03-07 00:00:00+00:00,1.38985,1.39118,1.38459,1.39042,174116.29
2018-03-08 00:00:00+00:00,1.39041,1.39098,1.37807,1.38031,179294.44
2018-03-09 00:00:00+00:00,1.38031,1.38886,1.37878,1.38447,162799.35
2018-03-11 00:00:00+00:00,1.385,1.38576,1.38417,1.38552,5008.77
2018-03-12 00:00:00+00:00,1.38552,1.39174,1.3841,1.39045,127094.83
2018-03-13 00:00:00+00:00,1.39047,1.39938,1.38745,1.39709,153502.28
2018-03-14 00:00:00+00:00,1.3971,1.39955,1.39255,1.39691,146896.46
2018-03-15 00:00:00+00:00,1.39689,1.39884,1.39213,1.39368,183812.56
2018-03-16 00:00:00+00:00,1.39364,1.39807,1.38891,1.39432,128703.58
2018-03-18 00:00:00+00:00,1.39353,1.39485,1.39346,1.39427,4818.64
2018-03-19 00:00:00+00:00,1.39427,1.40881,1.39128,1.40242,170551.16
2018-03-20 00:00:00+00:00,1.40241,1.40664,1.39826,1.40036,142187.69
2018-03-21 00:00:00+00:00,1.40035,1.41504,1.40014,1.41425,176216.3
2018-03-22 00:00:00+00:00,1.41425,1.42175,1.40756,1.4112,190001.3
2018-03-23 00:00:00+00:00,1.41121,1.41717,1.40849,1.41305,150242.44
2018-03-25 00:00:00+00:00,1.41326,1.41564,1.41296,1.41476,4229.08
2018-03-26 00:00:00+00:00,1.41476,1.42442,1.41448,1.42374,125227.64
2018-03-27 00:00:00+00:00,1.42372,1.4244,1.40659,1.41761,148534.86
2018-03-28 00:00:00+00:00,1.41761,1.42001,1.40703,1.40824,147576.35
2018-03-29 00:00:00+00:00,1.40824,1.40959,1.40106,1.40237,149069.81
2018-03-30 00:00:00+00:00,1.40233,1.40594,1.40088,1.40088,93558.14
2018-04-01 00:00:00+00:00,1.40224,1.40379,1.40193,1.40355,6369.59
2018-04-02 00:00:00+00:00,1.40355,1.40775,1.40259,1.40464,97570.82
2018-04-03 00:00:00+00:00,1.40464,1.40883,1.40208,1.40688,132532.35
2018-04-04 00:00:00+00:00,1.40688,1.40962,1.40146,1.40874,142404.33
2018-04-05 00:00:00+00:00,1.40874,1.40968,1.39652,1.4006,150707.58
2018-04-06 00:00:00+00:00,1.4006,1.41055,1.39827,1.40814,138043.0
2018-04-08 00:00:00+00:00,1.40866,1.40916,1.40818,1.409,4043.22
2018-04-09 00:00:00+00:00,1.409,1.41644,1.40782,1.4133,122654.42
2018-04-10 00:00:00+00:00,1.41327,1.41878,1.41199,1.41812,129141.55
2018-04-11 00:00:00+00:00,1.41811,1.4223,1.41608,1.41872,120138.6
2018-04-12 00:00:00+00:00,1.41871,1.42464,1.41451,1.42389,128352.29
2018-04-13 00:00:00+00:00,1.42389,1.42961,1.42205,1.42372,100902.86
2018-04-15 00:00:00+00:00,1.42397,1.42476,1.42291,1.42454,5159.72
2018-04-16 00:00:00+00:00,1.42453,1.43438,1.42366,1.434,98592.04
2018-04-17 00:00:00+00:00,1.434,1.43763,1.42826,1.42964,122643.18
2018-04-18 00:00:00+00:00,1.42963,1.43142,1.41728,1.42018,122988.84
2018-04-19 00:00:00+00:00,1.42017,1.42454,1.40684,1.40838,140169.79
2018-04-20 00:00:00+00:00,1.40838,1.40873,1.39965,1.40002,126664.06
2018-04-22 00:00:00+00:00,1.3999,1.40073,1.39915,1.40014,6455.9
2018-04-23 00:00:00+00:00,1.40017,1.40307,1.39261,1.39371,112125.81
2018-04-24 00:00:00+00:00,1.39372,1.39965,1.39177,1.39937,110136.63
2018-04-25 00:00:00+00:00,1.39937,1.39937,1.3921,1.39354,102776.51
2018-04-26 00:00:00+00:00,1.39357,1.3998,1.38947,1.39175,136196.47
2018-04-27 00:00:00+00:00,1.39175,1.39342,1.3747,1.37785,124970.1
2018-04-29 00:00:00+00:00,1.37711,1.37779,1.37684,1.37688,5459.19
2018-04-30 00:00:00+00:00,1.37688,1.37922,1.37125,1.37718,112796.92
2018-05-01 00:00:00+00:00,1.37719,1.37725,1.3588,1.36082,122406.3
2018-05-02 00:00:00+00:00,1.36082,1.36656,1.35546,1.35717,169196.81
2018-05-03 00:00:00+00:00,1.35717,1.36293,1.35377,1.35713,165901.23
2018-05-04 00:00:00+00:00,1.35713,1.35856,1.34861,1.35253,127306.63
2018-05-06 00:00:00+00:00,1.35327,1.3539,1.35298,1.35311,3215.59
2018-05-07 00:00:00+00:00,1.35312,1.35751,1.35151,1.35679,110326.69
2018-05-08 00:00:00+00:00,1.35678,1.35926,1.34843,1.35527,153193.03
2018-05-09 00:00:00+00:00,1.35527,1.36068,1.3499,1.35429,141802.42
2018-05-10 00:00:00+00:00,1.35427,1.36174,1.34598,1.35213,179691.15
2018-05-11 00:00:00+00:00,1.35212,1.35957,1.35017,1.35407,121974.56
2018-05-13 00:00:00+00:00,1.35393,1.35517,1.35373,1.35497,3527.0
2018-05-14 00:00:00+00:00,1.35496,1.36079,1.35425,1.35606,105592.76
2018-05-15 00:00:00+00:00,1.35609,1.35718,1.34511,1.34994,157492.56
2018-05-16 00:00:00+00:00,1.34993,1.35515,1.34554,1.35468,158897.88
2018-05-17 00:00:00+00:00,1.35468,1.35688,1.34741,1.35102,694634.05
2018-05-18 00:00:00+00:00,1.35103,1.3528,1.34548,1.34679,118722.69
2018-05-20 00:00:00+00:00,1.3459,1.34825,1.34589,1.34758,3899.76
2018-05-21 00:00:00+00:00,1.34758,1.34758,1.33907,1.34309,125636.01
2018-05-22 00:00:00+00:00,1.34306,1.34911,1.34123,1.34405,136382.68
2018-05-23 00:00:00+00:00,1.34407,1.34422,1.3305,1.33695,187712.66
2018-05-24 00:00:00+00:00,1.33695,1.34216,1.33497,1.33823,174537.28
2018-05-25 00:00:00+00:00,1.33823,1.33837,1.32928,1.32946,155391.04
2018-05-27 00:00:00+00:00,1.33138,1.33201,1.33023,1.33077,7360.73
