trade_id,pair,side,entry_time,exit_time,entry_price,exit_price,size_units,pnl_quote,pnl_usd,pnl_pct,cumulative_pnl_usd,cumulative_pnl_pct,entry_reason,exit_reason,entry_regime,exit_regime,bars_held,max_favorable_excursion_pct,max_adverse_excursion_pct,commission_paid_usd,signal_strength,equity_at_entry,strategy_scores,position_type
1,USDJPY,Short,2024-03-08 20:00:00+00:00,2024-03-12 12:00:00+00:00,147.0079455,147.71960620938577,10000,-7116.607093857681,-48.18513466350932,-0.004818513466350932,-48.18513466350932,-0.004818513466350932,Trend Bearish,ATR Exit,trend_down,trend_down,11,0.0035708648142423103,-0.007843484214939906,0.0,-0.7836257309941521,10000.0,"{'trend': 0.7836257309941521, 'mean_reversion': 0.10818713450292396, 'breakout': 0.10818713450292396}",Short
2,USDJPY,Long,2024-03-18 00:00:00+00:00,2024-03-19 16:00:00+00:00,149.11236350000001,150.86583031071078,9951,17448.748233382794,115.6380979209018,0.011619799954647955,67.45296325739248,0.0067452963257392485,Trend Bullish,ATR Take Profit,trend_up,trend_up,10,0.012404313475991371,-0.001303470050623995,0.0,0.6606099409693058,9951.814865336491,"{'trend': 0.6606099409693058, 'mean_reversion': 0.16969502951534704, 'breakout': 0.16969502951534704}",Long
3,USDJPY,Long,2024-03-19 16:00:00+00:00,2024-03-20 16:00:00+00:00,150.91363365,150.97083033157543,10067,575.7989934197477,3.8078418229776854,0.0003782328893787682,71.26080508037016,0.007126080508037016,Trend Bullish,Break-Even Stop,trend_up,trend_up,6,0.005979356060651012,-0.0013162074571783063,0.0,0.8161038692222257,10067.452963257392,"{'trend': 0.8161038692222257, 'mean_reversion': 0.0919480653888871, 'breakout': 0.0919480653888871}",Long
4,USDJPY,Long,2024-03-20 20:00:00+00:00,2024-03-27 04:00:00+00:00,150.7606107,151.68224425000002,10071,9281.771482050242,61.183029445636215,0.006075011920530636,132.44383452600638,0.013244383452600638,Trend Bullish,Signal Exit,trend_up,range,27,0.008021918287440302,-0.003300667844800629,0.0,0.8204207967359635,10071.26080508037,"{'trend': 0.8204207967359635, 'mean_reversion': 0.08982495908175903, 'breakout': 0.08975424418227759}",Long
5,USDJPY,Short,2024-04-15 08:00:00+00:00,2024-04-15 12:00:00+00:00,153.88791335,154.3631967336329,10132,-4815.571242968532,-31.21784582202773,-0.0030809789160295004,101.22598870397866,0.010122598870397865,RSI Overbought Short,ATR Exit,range,volatility_spike,1,0.0002138787204498876,-0.003620080601996169,0.0,-0.7505747444045718,10132.443834526006,"{'trend': 0.14582446638802746, 'mean_reversion': 0.7505747444045718, 'breakout': 0.10360078920740069}",Short
6,USDJPY,Short,2024-04-15 16:00:00+00:00,2024-04-16 08:00:00+00:00,154.19886670000002,154.69623528078552,10101,-5023.920034514241,-32.49246552480462,-0.003216685337120501,68.73352317917403,0.006873352317917403,Range Reversion Short,ATR Exit,range,range,4,0.0004466096377609068,-0.0032758561123716924,0.0,-0.6246182777768428,10101.225988703978,"{'trend': 0.2194281577888038, 'mean_reversion': 0.6246182777768428, 'breakout': 0.15595356443435343}",Short
7,USDJPY,Short,2024-04-17 08:00:00+00:00,2024-04-18 12:00:00+00:00,154.6068055,154.5722799057359,10068,347.60368305091924,2.248232239741542,0.00022328848355812568,70.98175541891557,0.007098175541891557,RSI Overbought Short,Break-Even Stop,range,range,7,0.004209423368494722,-0.0006674641498882837,0.0,-0.6586477187787348,10068.733523179175,"{'trend': 0.19951122392994466, 'mean_reversion': 0.6586477187787348, 'breakout': 0.1418410572913206}",Short
8,USDJPY,Short,2024-04-24 20:00:00+00:00,2024-04-25 04:00:00+00:00,155.2447098,155.61604739494192,10070,-3739.3695810649933,-24.027614446404208,-0.00238582642982901,46.95414097251136,0.004695414097251136,Range Reversion Short,ATR Exit,range,range,2,1.1013579800673108e-05,-0.003183942310412916,0.0,-0.6925865830763678,10070.981755418916,"{'trend': 0.17963164723516556, 'mean_reversion': 0.6925865830763678, 'breakout': 0.12778176968846658}",Short
9,USDJPY,Long,2024-04-26 16:00:00+00:00,2024-04-29 04:00:00+00:00,157.91268335000004,158.96869006768435,10046,10608.643485856599,68.19603554783396,0.006787732340662681,115.15017652034533,0.011515017652034533,Channel Breakout Long,Trailing Stop Exit,volatility_spike,volatility_spike,4,0.014503690276250158,-0.021465554748931068,0.0,0.7685872586569871,10046.954140972512,"{'trend': 0.16012418491197528, 'mean_reversion': 0.07128855643103763, 'breakout': 0.7685872586569871}",Long
10,USDJPY,Short,2024-06-04 04:00:00+00:00,2024-06-05 00:00:00+00:00,155.36369195,155.30057217012003,10115,638.4565734858861,4.106226153557488,0.0004059481156383629,119.25640267390281,0.011925640267390281,Channel Breakout Short,Break-Even Stop,volatility_spike,volatility_spike,5,0.005250209619519804,-0.001475943620558291,0.0,-0.8163208638112702,10115.150176520345,"{'trend': 0.1269164350293674, 'mean_reversion': 0.05676270115936244, 'breakout': 0.8163208638112702}",Short
