strategy,trade_count,win_rate,avg_pnl_usd,avg_pnl_pct,profit_factor,max_drawdown_pct,regime_fit
breakout,6,0.16666666666666666,-48.65659822346455,-0.004856821161674938,0.2025564537980915,10.869781285787878,0.16666666666666666
mean_reversion,4,0.5,-28.243115292721445,-0.002826510189354132,0.07075963581478321,14.132350859147278,0.5
trend,4,0.75,34.441288463409364,0.003436596361538339,2.6249301169945243,0.38096252297374444,0.75
