regime,trade_count,win_rate,net_pnl_usd,avg_pnl_pct,avg_bars_held
range,4,0.5,-112.97246117088578,-0.002826510189354132,9.5
trend_down,2,0.5,-74.3541971146536,-0.0037001340483923525,4.5
trend_up,2,1.0,212.11935096829106,0.01057332677146903,11.5
volatility_spike,6,0.16666666666666666,-291.9395893407873,-0.004856821161674938,2.6666666666666665
