trade_id,pair,side,entry_time,exit_time,entry_price,exit_price,size_units,pnl_quote,pnl_usd,pnl_pct,cumulative_pnl_usd,cumulative_pnl_pct,entry_reason,exit_reason,entry_regime,exit_regime,bars_held,max_favorable_excursion_pct,max_adverse_excursion_pct,commission_paid_usd,signal_strength,equity_at_entry,strategy_scores,position_type
1,GBPUSD,Long,2018-01-24 12:00:00+00:00,2018-01-25 08:00:00+00:00,1.4222,1.4232800318225005,7031,7.5937037440017505,7.5937037440017505,0.000759370374400175,7.5937037440017505,0.000759370374400175,Channel Breakout Long,Break-Even Stop,volatility_spike,volatility_spike,5,0.007495429616087832,-0.0025101954718041424,0.0,0.7632768833077535,10000.0,"{'trend': 0.11836155834612329, 'mean_reversion': 0.11836155834612329, 'breakout': 0.7632768833077535}",Long
2,GBPUSD,Short,2018-02-09 12:00:00+00:00,2018-02-14 12:00:00+00:00,1.38047,1.3955983847091857,6615,-100.07426485126307,-100.07426485126307,-0.009999832908266818,-92.48056110726131,-0.00924805611072613,Channel Breakout Short,ATR Exit,volatility_spike,range,19,0.0029337834215883785,-0.012148036538280406,0.0,-0.8083899596942954,10007.593703744002,"{'trend': 0.09580502015285233, 'mean_reversion': 0.09580502015285233, 'breakout': 0.8083899596942954}",Short
3,GBPUSD,Short,2018-04-20 04:00:00+00:00,2018-04-26 12:00:00+00:00,1.40425,1.398709903811449,7055,39.08537861022732,39.08537861022732,0.003945021642530887,-53.395182497033986,-0.005339518249703398,Channel Breakout Short,Trailing Stop Exit,volatility_spike,trend_down,27,0.010525191383300705,-0.002798646964571828,0.0,-0.7243345832297634,9907.51943889274,"{'trend': 0.13783270838511827, 'mean_reversion': 0.13783270838511827, 'breakout': 0.7243345832297634}",Short
4,GBPUSD,Short,2018-04-27 16:00:00+00:00,2018-04-30 12:00:00+00:00,1.37814,1.3772545696888816,7217,6.390150555340902,6.390150555340902,0.0006424454044958338,-47.00503194169308,-0.004700503194169308,Trend Bearish,Break-Even Stop,trend_down,trend_down,6,0.0049994920690204486,-0.0007836649397013148,0.0,-0.7846996464391234,9946.604817502966,"{'trend': 0.7846996464391234, 'mean_reversion': 0.10818969719814918, 'breakout': 0.10711065636272742}",Short
5,GBPUSD,Short,2018-04-30 12:00:00+00:00,2018-05-02 08:00:00+00:00,1.37497,1.3662412767168894,7238,63.17849912315441,63.17849912315441,0.006347687236445943,16.173467181461326,0.0016173467181461326,Trend Bearish,Trailing Stop Exit,trend_down,trend_down,11,0.01231299591991106,-0.001949133435638607,0.0,-0.8320785277376312,9952.994968058307,"{'trend': 0.8320785277376312, 'mean_reversion': 0.08435622725584246, 'breakout': 0.08356524500652644}",Short
6,GBPUSD,Short,2018-05-02 08:00:00+00:00,2018-05-07 12:00:00+00:00,1.36396,1.3572089017835134,7343,49.57331420366164,49.57331420366164,0.004949326643162812,65.74678138512297,0.006574678138512298,Trend Bearish,Trailing Stop Exit,trend_down,range,20,0.011253995718349492,-0.001854893105369601,0.0,-0.8324184085675632,10016.173467181461,"{'trend': 0.8324184085675632, 'mean_reversion': 0.08415260906756103, 'breakout': 0.08342898236487563}",Short
7,GBPUSD,Short,2018-06-14 16:00:00+00:00,2018-06-15 08:00:00+00:00,1.32774,1.3268789561855436,7581,6.527573157393104,6.527573157393104,0.0006484936785281281,72.27435454251608,0.007227435454251608,Channel Breakout Short,Break-Even Stop,volatility_spike,range,4,0.005000979107355341,-0.0011071444710561425,0.0,-0.6955668571261537,10065.746781385124,"{'trend': 0.19045257259923504, 'mean_reversion': 0.11398057027461111, 'breakout': 0.6955668571261537}",Short
8,GBPUSD,Long,2018-08-29 16:00:00+00:00,2018-09-02 20:00:00+00:00,1.30271,1.2938452766528823,7731,-68.53317619656727,-68.53317619656727,-0.006804141128826514,3.7411783459488106,0.00037411783459488103,Channel Breakout Long,ATR Exit,volatility_spike,range,14,0.0012435614987218605,-0.009027335324055233,0.0,0.7084110913803702,10072.274354542516,"{'trend': 0.18237473925072886, 'mean_reversion': 0.10921416936890098, 'breakout': 0.7084110913803702}",Long
9,GBPUSD,Short,2018-09-05 08:00:00+00:00,2018-09-05 12:00:00+00:00,1.28195,1.2892486135488537,7803,-56.95108152170581,-56.95108152170581,-0.005692978307453801,-53.209903175757,-0.0053209903175756995,Trend Bearish,ATR Exit,trend_down,volatility_spike,1,0.0004212332774289052,-0.012691602636608299,0.0,-0.8331310046781342,10003.741178345948,"{'trend': 0.8331310046781342, 'mean_reversion': 0.0877359621344029, 'breakout': 0.07913303318746297}",Short
10,GBPUSD,Short,2018-10-05 16:00:00+00:00,2018-10-09 12:00:00+00:00,1.31149,1.3107259714521704,7584,5.79439250674001,5.79439250674001,0.0005825389347051781,-47.41551066901699,-0.004741551066901699,Range Reversion Short,Break-Even Stop,range,volatility_spike,12,0.006633676200352386,-0.0024933472615116274,0.0,-0.743420029489607,9946.790096824243,"{'trend': 0.15249528255019792, 'mean_reversion': 0.743420029489607, 'breakout': 0.10408468796019502}",Short
