strategy,trade_count,win_rate,avg_pnl_usd,avg_pnl_pct,profit_factor,max_drawdown_pct,regime_fit
breakout,56,0.6964285714285714,18.492135071665295,0.001825615506331849,1.7916742618618606,16.196903833305715,0.6964285714285714
mean_reversion,38,0.6578947368421053,7.952198466314535,0.0007185935922918793,1.3433504116735882,6.218660297609725,0.6578947368421053
trend,30,0.5666666666666667,-5.72552738564731,-0.0005223878479273708,0.7726797616158126,3.094156384374249,0.5666666666666667
